;Quantite Commande;Cout standard;Nom Client;Ville;Nom Produit;Couleur;Prix;Modele;Sous Categorie;Categorie;Type Business;Type Canal;Region;Pays;Continent;Date;Etat Civil;Genre;Revenu annuel;Nbr Enfants;Poste;Propeietaire Maison;Nbr Voitures;Annee;Mois;Semaine;Saison;Age;Tranche d'âge
1337;3;884.7083;Ashley Henderson;Metchosin;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Specialty Bike Shop;Reseller;Canada;Canada;North America;2017-07-27;célibataire;Femme;70000;0;Management;OUI;2;2017;07;30;Ete;58;40-60
1338;1;2171.2942;Jennifer Young;Bremerton;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-07-27;célibataire;Femme;60000;0;Management;OUI;2;2017;07;30;Ete;49;40-60
1339;2;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1340;5;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1341;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1342;2;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1343;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1344;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1345;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 58;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1346;2;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 52;Noir;297.6346;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1347;4;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 62;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-07-27;Marié(e);Homme;120000;3;Professional;OUI;4;2017;07;30;Ete;42;40-60
1348;1;2171.2942;Miranda Alexander;El Cajon;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-07-27;célibataire;Femme;120000;3;Professional;OUI;4;2017;07;30;Ete;40;20-40
1349;1;2171.2942;Justin Taylor;Downey;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-07-27;Marié(e);Homme;80000;0;Professional;OUI;0;2017;07;30;Ete;33;20-40
1350;1;2171.2942;Jaime Sutton;Sunbury;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-07-27;Marié(e);Homme;110000;5;Management;OUI;4;2017;07;30;Ete;30;20-40
1351;1;2171.2942;Ariana Stewart;Coffs Harbour;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-07-27;Marié(e);Femme;40000;0;Management;OUI;2;2017;07;30;Ete;60;40-60
1352;1;413.1463;Misty Yuan;Sèvres;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-07-27;célibataire;Femme;30000;0;Clerical;OUI;0;2017;07;30;Ete;32;20-40
1353;1;2171.2942;Brandi Gill;Paris;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-07-27;célibataire;Femme;110000;4;Professional;OUI;3;2017;07;30;Ete;46;40-60
1354;1;2171.2942;Craig Jiménez;Münster;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-07-27;Marié(e);Homme;130000;4;Professional;OUI;2;2017;07;30;Ete;46;40-60
1355;1;2171.2942;Mitchell Jai;Münster;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-07-27;Marié(e);Homme;30000;0;Clerical;OUI;0;2017;07;30;Ete;32;20-40
1356;1;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 42;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1357;1;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 48;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1358;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1359;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1360;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1361;3;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1362;1;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1363;3;3.3963;Jordan Hernandez;Grossmont;Mountain Bike Socks, L;Inconnu;9.5;Mountain Bike Socks;Socks;Clothing;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-10-04;Marié(e);Homme;120000;3;Professional;OUI;4;2017;10;40;Automn;42;40-60
1364;1;2171.2942;Jésus Munoz;Offenbach;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-10-04;célibataire;Homme;40000;2;Clerical;OUI;1;2017;10;40;Automn;31;20-40
2551;3;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 42;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2552;3;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2553;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2554;2;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2555;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2556;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, XL;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2557;1;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2558;5;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2559;2;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2560;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2561;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Red;Rouge;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2562;3;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 44;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2563;1;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 48;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2564;3;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2565;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2566;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2567;1;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2568;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, XL;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2569;6;3.3963;Jordan Hernandez;Grossmont;Mountain Bike Socks, M;Inconnu;9.5;Mountain Bike Socks;Socks;Clothing;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2570;2;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2571;2;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Red;Rouge;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southeast;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2572;1;1912.1544;Jessica Lewis;Woodland Hills;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-08-08;Marié(e);Femme;70000;0;Management;OUI;3;2017;08;32;Automn;56;40-60
2573;4;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, M;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2574;4;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, XL;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2575;6;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2576;3;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2577;6;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 44;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2578;8;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2579;10;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2580;3;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2581;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2582;5;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2583;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 62;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2584;8;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 58;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2585;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 44;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2586;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2587;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2588;2;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2589;4;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2590;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2591;3;352.1394;Jordan Hernandez;Grossmont;ML Road Frame - Red, 48;Rouge;594.83;ML Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2592;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2593;1;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 58;Noir;297.6346;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2594;7;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2595;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 48;Rouge;306.5636;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2596;2;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 52;Noir;297.6346;LL Road Frame;Road Frames;Components;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2597;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 60;Noir;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2598;2;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 60;Rouge;1457.99;Road-450;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2599;4;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Red;Rouge;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2600;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 62;Rouge;699.0982;Road-650;Road Bikes;Bikes;Warehouse;Reseller;Southwest;United States;North America;2017-08-08;Marié(e);Homme;120000;3;Professional;OUI;4;2017;08;32;Automn;42;40-60
2601;1;1898.0944;Carl Andersen;Lane Cove;Mountain-100 Black, 48;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-08-08;Marié(e);Homme;70000;0;Management;OUI;2;2017;08;32;Automn;49;40-60
2602;1;2171.2942;Ethan Coleman;Caloundra;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-08-08;Marié(e);Homme;60000;0;Skilled Manual;OUI;1;2017;08;32;Automn;42;40-60
2603;1;413.1463;Edwin Xu;Springwood;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-08-08;célibataire;Homme;60000;0;Management;NON;1;2017;08;32;Automn;59;40-60
